Loyalty_customer_No ,Loyalty_customer_Yes,Product_Category_Child_care,Product_Category_Cosmetics,Product_Category_Educational,Product_Category_Fashion,Product_Category_Home_decor,Product_Category_Hospitality,Product_Category_Organic,Product_Category_Pet_care,Product_Category_Repair,Product_Category_Technology,Stall_no,Market_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
0,1,1,0,0,0,0,0,0,0,0,0,18.0,63,1,70,0.0,269.0,6.0,1467.0,2483.0,2222.7282
0,1,0,0,1,0,0,0,0,0,0,0,7.0,231,2,6,0.0,165.0,16.0,6204.0,7614.0,7084.341495000001
1,0,0,0,0,0,0,0,0,1,0,0,2.0,14,0,85,0.0,141.0,6.0,5195.0,7772.0,6532.941184
1,0,0,0,0,0,0,0,0,0,1,0,48.0,124,0,66,1.0,233.0,5.0,1991.0,2754.0,387.093465
0,1,0,0,0,0,0,0,0,0,0,1,50.0,111,0,44,0.0,643.0,14.0,3314.0,6804.0,5672.541888000001
1,0,0,0,0,1,0,0,0,0,0,0,7.0,443,0,67,0.0,373.0,12.0,3653.0,5239.0,4776.0966
0,1,0,0,1,0,0,0,0,0,0,0,47.0,205,0,62,0.0,124.0,13.0,2579.0,6362.493309260833,3184.8498
0,1,0,1,0,0,0,0,0,0,0,0,36.0,11,3,74,0.0,245.0,15.0,453.0,1169.0,1046.6478
0,1,0,0,0,0,0,0,0,1,0,0,26.0,152,0,32,0.0,191.0,10.0,1704.0,2199.0,2139.088875
1,0,0,0,0,0,0,0,0,0,1,0,23.0,471,2,82,0.0,265.0,6.0,2273.0,3279.0,2998.855552
0,1,1,0,0,0,0,0,0,0,0,0,8.0,445,0,4,0.0,257.0,9.0,3252.0,5335.0,4553.904564
0,1,0,0,0,0,0,0,1,0,0,0,11.0,58,1,27,0.0,137.0,8.0,2806.0,6362.493309260833,3416.068425
0,1,0,0,0,0,0,0,0,0,0,1,16.0,61,2,40,0.0,478.0,8.0,11149.0,16181.0,13835.466575
0,1,0,0,0,1,0,0,0,0,0,0,13.0,234,1,19,0.0,352.0,11.0,8572.0,12012.0,10654.254468000001
0,1,0,1,0,0,0,0,0,0,0,0,46.0,471,2,20,0.0,220.0,17.0,1879.0,2780.0,2496.00715
0,1,0,0,0,1,0,0,0,0,0,0,3.0,454,0,59,0.0,395.0,12.0,2030.0,4151.0,3466.879056
0,1,0,1,0,0,0,0,0,0,0,0,43.0,24,0,52,0.0,295.0,13.0,3312.0,4748.0,4302.5264640000005
1,0,0,0,0,0,0,1,0,0,0,0,47.0,448,0,13,1.0,263.0,7.0,2641.0,3744.0,518.60763405
1,0,0,0,0,1,0,0,0,0,0,0,20.0,452,0,17,0.0,369.0,15.0,3222.0,4601.0,4285.941363
1,0,0,0,0,0,0,1,0,0,0,0,6.0,268,2,14,0.0,335.0,5.0,2506.0,3780.0,3479.2220429999998
0,1,0,0,0,0,0,1,0,0,0,0,22.0,358,3,100,0.0,342.0,13.0,10616.0,26236.0,18369.131125
0,1,0,0,0,0,0,1,0,0,0,0,50.0,358,3,22,0.0,200.0,7.0,4201.0,6364.0,5472.4845
0,1,0,0,0,0,0,0,0,0,0,1,36.0,103,1,46,1.0,530.0,15.0,11822.0,16687.0,2206.6683552
1,0,0,0,0,0,0,0,0,0,1,0,31.0,315,2,52,0.0,297.0,2.0,1691.0,8780.0,5498.1352799999995
0,1,0,0,0,0,0,0,0,1,0,0,9.0,164,0,32,0.0,165.0,7.0,1784.0,2478.0,2291.746275
0,1,0,0,0,0,0,1,0,0,0,0,39.0,3,0,14,0.0,249.0,9.0,2300.0,3205.0,3003.679602
0,1,0,0,0,0,0,0,0,0,1,0,20.0,452,0,46,0.0,255.0,5.0,2963.0,4111.0,3769.489872
1,0,0,0,0,0,0,0,0,0,0,1,32.0,65,2,48,0.0,539.0,9.0,2703.0,6362.493309260833,3853.6776
0,1,0,0,0,0,0,1,0,0,0,0,34.0,141,0,44,0.0,272.0,5.0,3736.0,5300.0,4761.5895359999995
0,1,0,0,1,0,0,0,0,0,0,0,9.0,23,0,37,0.0,141.0,9.0,3138.0,5296.0,4350.8955
1,0,0,0,0,1,0,0,0,0,0,0,16.0,441,0,12,0.0,354.0,13.0,3150.0,4914.0,4390.800876
0,1,0,0,0,0,0,0,0,0,1,0,27.0,315,2,92,0.0,283.0,4.0,1829.0,7960.0,5104.875776
0,1,0,0,0,0,0,0,1,0,0,0,30.0,58,0,48,0.0,133.0,7.0,6066.0,7921.0,7085.759040000001
1,0,0,0,1,0,0,0,0,0,0,0,30.0,275,0,78,0.0,173.0,16.0,775.0,1958.0,1526.2731
0,1,0,0,0,0,1,0,0,0,0,0,32.0,23,2,95,0.0,202.0,13.0,600.0,2809.0,1881.234432
1,0,0,0,0,0,0,1,0,0,0,0,18.0,446,0,38,1.0,318.0,5.0,6760.0,9513.0,1265.61353625
0,1,0,0,0,0,0,0,0,0,1,0,15.0,58,0,89,0.0,202.0,4.0,5198.0,7926.0,6669.1806719999995
0,1,0,0,1,0,0,0,0,0,0,0,34.0,73,0,75,0.0,120.0,12.0,1478.0,2074.0,1879.1487
0,1,0,1,0,0,0,0,0,0,0,0,16.0,80,2,31,0.0,287.0,14.0,366.0,568.0,752.763375
0,1,0,0,0,0,0,0,0,1,0,0,35.0,115,0,76,0.0,141.0,7.0,1401.0,2006.0,1827.2331
1,0,0,0,0,0,0,0,0,0,1,0,27.0,103,1,97,0.0,259.0,1.0,9322.0,15054.0,12268.965632
1,0,1,0,0,0,0,0,0,0,0,0,33.0,37,2,81,1.0,265.0,9.0,7549.0,10737.0,1392.0954432
1,0,0,0,0,0,0,0,0,0,1,0,17.0,57,0,33,0.0,277.0,5.0,3378.0,7016.0,5462.9085
0,1,0,0,0,1,0,0,0,0,0,0,2.0,186,0,58,0.0,393.0,17.0,6768.0,10088.0,8778.783888
0,1,0,1,0,0,0,0,0,0,0,0,7.0,441,0,30,0.0,205.0,13.0,5025.0,8370.0,6893.931975
0,1,0,0,0,0,0,0,0,0,0,1,16.0,446,0,37,0.0,631.0,9.0,5575.0,7324.0,7068.58425
0,1,0,0,0,0,1,0,0,0,0,0,16.0,3,0,41,0.0,244.0,12.0,2145.0,3409.0,3004.974288
0,1,0,0,0,0,1,0,0,0,0,0,43.0,220,0,49,0.0,233.0,14.0,3755.0,5429.0,4800.5088479999995
0,1,0,1,0,0,0,0,0,0,0,0,48.0,175,2,29,1.0,221.0,13.0,4881.0,6701.0,900.67217625
0,1,0,0,0,0,0,0,0,1,0,0,10.0,191,2,64,1.0,139.0,6.0,3502.0,6563.0,768.4162200000001
0,1,0,0,1,0,0,0,0,0,0,0,32.0,57,0,1,0.0,133.0,6.0,4191.0,8706.0,6584.711463000001
1,0,0,0,0,1,0,0,0,0,0,0,39.0,113,0,93,0.0,360.0,17.0,1699.0,6743.0,4522.110208
1,0,0,0,0,1,0,0,0,0,0,0,6.0,123,0,97,0.0,368.0,12.0,843.0,6362.493309260833,2527.206528
0,1,0,0,0,0,0,0,0,0,0,1,8.0,469,2,90,0.0,614.0,8.0,3522.0,5149.0,4881.647232
0,1,0,0,0,0,0,0,1,0,0,0,7.0,152,0,70,0.0,138.0,5.0,1847.0,2620.0,2348.8938
1,0,1,0,0,0,0,0,0,0,0,0,35.0,220,0,56,0.0,262.0,5.0,3291.0,4867.0,4315.244544
0,1,0,0,0,0,0,1,0,0,0,0,14.0,452,0,25,0.0,201.0,6.0,4945.0,7020.0,6171.622275
0,1,0,1,0,0,0,0,0,0,0,0,44.0,23,0,83,0.0,236.0,12.0,1366.0,2428.0,2104.531968
1,0,0,0,0,0,0,0,0,0,1,0,45.0,73,0,87,0.0,208.0,8.0,1133.0,1608.0,233.528064
1,0,0,0,0,0,0,1,0,0,0,0,15.0,146,2,9,0.0,297.0,8.0,1465.0,2502.0,2281.861791
0,1,0,0,0,0,1,0,0,0,0,0,36.0,443,0,17,0.0,289.0,10.254503560955174,4651.0,6468.0,5856.81426
0,1,0,0,1,0,0,0,0,0,0,0,20.0,24,0,50,0.0,135.0,8.0,6092.0,8082.0,7181.412912000001
0,1,0,0,0,1,0,0,0,0,0,0,40.0,451,0,77,0.0,389.0,15.0,3142.0,4511.0,4179.0276
1,0,0,0,0,0,0,0,1,0,0,0,11.0,175,2,29,0.0,125.0,7.0,6889.0,10059.0,8583.417675
0,1,0,0,0,1,0,0,0,0,0,0,4.0,1,0,51,0.0,393.0,16.0,1771.0,6362.493309260833,3070.532016
0,1,0,0,0,0,0,0,1,0,0,0,5.0,451,0,97,1.0,120.0,7.0,5313.0,6901.0,921.2309568
0,1,1,0,0,0,0,0,0,0,0,0,22.0,23,2,88,0.0,257.0,13.0,2091.0,4334.0,3423.6590079999996
1,0,0,0,1,0,0,0,0,0,0,0,42.0,449,0,78,0.0,115.0,14.0,3458.0,4869.0,4241.4867
1,0,0,0,0,1,0,0,0,0,0,0,12.0,108,0,47,0.0,387.0,10.254503560955174,2457.0,5460.0,4323.193343999999
1,0,0,0,0,0,0,0,0,0,0,1,45.0,55,0,32,0.0,602.0,16.0,3963.0,5451.0,5303.238675
1,0,0,0,0,0,0,0,0,0,1,0,2.0,115,0,72,0.0,234.0,9.0,1422.0,2006.0,1930.0446
0,1,0,1,0,0,0,0,0,0,0,0,25.0,447,0,83,0.0,236.0,17.0,3022.0,4399.0,3895.889536
1,0,0,0,0,0,0,0,0,0,1,0,6.0,441,0,56,0.0,210.0,9.0,2406.0,3928.0,3358.21896
0,1,0,0,0,0,0,0,1,0,0,0,4.0,192,1,33,0.0,102.0,6.0,1767.0,5645.0,3800.69445
1,0,0,0,1,0,0,0,0,0,0,0,37.0,471,2,59,0.0,165.0,14.0,2363.0,5056.0,3854.859984
1,0,0,1,0,0,0,0,0,0,0,0,38.0,101,0,41,0.0,216.0,12.0,814.0,1099.0,1166.1386400000001
0,1,1,0,0,0,0,0,0,0,0,0,28.0,469,0,91,0.0,339.0,14.0,5281.0,6822.0,6306.824832
1,0,0,0,0,0,0,0,1,0,0,0,6.0,55,0,47,0.0,116.0,7.0,1029.0,2821.0,2029.27896
0,1,0,0,0,1,0,0,0,0,0,0,5.0,451,0,75,0.0,386.0,12.0,4786.0,6722.0,6085.431
1,0,0,0,0,0,0,0,0,0,1,0,18.0,101,0,2,0.0,204.0,4.0,1906.0,2806.0,2560.6839059999998
0,1,0,0,0,0,0,0,1,0,0,0,43.0,104,0,59,0.0,128.0,8.0,724.0,2764.0,1861.41024
0,1,0,0,1,0,0,0,0,0,0,0,18.0,23,2,74,0.0,134.0,13.0,1584.0,5190.0,3490.1459999999997
1,0,1,0,0,0,0,0,0,0,0,0,37.0,93,2,99,0.0,333.0,13.0,3137.0,5416.0,4548.603136
0,1,1,0,0,0,0,0,0,0,0,0,15.0,456,0,96,1.0,253.0,12.0,2861.0,8510.0,878.9561087999999
0,1,0,0,0,0,0,0,0,0,0,1,9.0,449,0,94,0.0,538.0,9.0,6364.0,8777.0,7998.449536
1,0,0,0,0,0,0,0,0,1,0,0,48.0,443,0,84,0.0,146.0,2.0,2582.0,4126.0,3450.2603520000002
1,0,0,0,0,0,1,0,0,0,0,0,26.0,456,0,24,0.0,208.0,11.0,2620.0,8533.0,5776.153425
0,1,0,0,0,0,0,0,0,1,0,0,21.0,447,0,12,0.0,162.0,10.0,4263.0,5876.0,5236.046343
0,1,0,0,0,0,0,0,0,0,1,0,6.0,294,2,49,0.0,259.0,6.0,3740.0,21952.0,13028.788656
1,0,0,0,0,0,0,1,0,0,0,0,13.0,186,2,31,1.0,297.0,8.0,2893.0,4029.0,562.70521125
0,1,0,0,0,0,0,0,0,0,1,0,17.0,103,0,54,0.0,251.0,5.0,10348.0,6362.493309260833,12185.5104
1,0,1,0,0,0,0,0,0,0,0,0,35.0,74,0,26,1.0,303.0,12.0,3384.0,4302.0,621.03502125
0,1,0,0,0,0,0,0,0,0,1,0,25.0,437,0,38,0.0,221.0,2.0,3244.0,4580.0,4123.44555
1,0,0,0,0,1,0,0,0,0,0,0,44.0,113,0,24,0.0,363.0,11.0,1995.0,3774.0,3242.543325
1,0,0,0,0,0,0,0,1,0,0,0,4.0,358,3,13,0.0,146.0,6.0,3861.0,12750.0,8455.634352
0,1,0,0,0,1,0,0,0,0,0,0,16.0,23,2,52,0.0,389.0,12.0,603.0,3028.0,2192.557248
0,1,0,0,0,0,0,1,0,0,0,0,32.0,23,2,25,0.0,285.0,10.254503560955174,1801.0,7853.0,5104.995525
0,1,0,0,1,0,0,0,0,0,0,0,18.0,57,0,90,0.0,101.0,17.0,2452.0,6362.493309260833,3701.61792
0,1,0,1,0,0,0,0,0,0,0,0,24.0,454,0,86,0.0,228.0,15.0,1267.0,3371.0,2513.753088
0,1,0,0,0,0,0,0,0,1,0,0,45.0,57,0,15,0.0,135.0,10.0,5060.0,7921.0,6631.326801
0,1,0,0,0,0,0,0,0,0,1,0,20.0,437,0,31,0.0,253.0,4.0,4854.0,6878.0,6106.046625
1,0,0,0,0,0,0,0,1,0,0,0,30.0,23,2,95,0.0,100.0,6.0,1290.0,7417.0,4391.942016
0,1,0,0,0,0,1,0,0,0,0,0,5.0,443,0,38,0.0,201.0,16.0,4414.0,6764.0,5784.44265
0,1,0,0,0,1,0,0,0,0,0,0,40.0,63,1,88,0.0,398.0,13.0,4003.0,7575.0,6105.328768
1,0,0,0,0,1,0,0,0,0,0,0,32.0,455,0,52,0.0,368.0,11.0,888.0,4954.0,3271.139856
0,1,0,0,0,0,0,0,0,0,0,1,4.0,51,1,21,0.0,635.0,12.0,3437.0,7339.0,6014.396325
0,1,0,0,0,0,0,0,1,0,0,0,37.0,450,0,42,0.0,144.0,8.0,2773.0,4281.0,3650.307552
0,1,0,0,0,0,0,0,1,0,0,0,46.0,14,0,85,0.0,136.0,5.0,3172.0,4178.0,3757.935104
1,0,0,1,0,0,0,0,0,0,0,0,7.0,447,0,37,0.0,287.0,10.254503560955174,3318.0,8458.0,6167.193375
0,1,0,0,0,0,0,0,0,1,0,0,9.0,3,0,63,0.0,138.0,3.0,2303.0,4193.0,3353.1003
0,1,0,0,0,0,0,0,0,0,0,1,18.0,2,1,97,0.0,649.0,5.0,5059.0,8789.0,7467.358976
1,0,0,0,0,0,0,0,1,0,0,0,8.0,441,2,95,0.0,132.0,5.0,6088.0,7959.0,7055.920256
1,0,1,0,0,0,0,0,0,0,0,0,7.0,190,0,31,0.0,290.0,8.0,11332.0,16687.0,14274.933225
0,1,1,0,0,0,0,0,0,0,0,0,38.0,441,0,94,0.0,289.0,14.0,2952.0,4496.0,3960.3477759999996
1,0,1,0,0,0,0,0,0,0,0,0,35.0,443,0,7,0.0,329.0,13.0,9584.0,13609.0,11939.385942
0,1,1,0,0,0,0,0,0,0,0,0,14.0,397,0,33,0.0,324.0,16.0,735.0,2830.0,2104.076625
1,0,0,0,0,0,0,0,0,0,0,1,11.0,186,2,81,0.0,537.0,5.0,2830.0,3693.0,3745.408128
0,1,0,1,0,0,0,0,0,0,0,0,47.0,93,2,91,0.0,295.0,12.0,2916.0,5535.0,4460.401792000001
0,1,1,0,0,0,0,0,0,0,0,0,49.0,23,2,53,0.0,311.0,8.0,4642.0,19695.0,12409.298928
0,1,1,0,0,0,0,0,0,0,0,0,39.0,268,2,92,0.0,312.0,16.0,671.0,2730.0,1986.200832
0,1,0,0,0,0,1,0,0,0,0,0,15.0,83,0,64,1.0,202.0,16.0,1537.0,5653.0,564.708375
1,0,0,0,1,0,0,0,0,0,0,0,2.0,451,0,35,0.0,159.0,15.0,6022.0,7176.0,6750.98025
1,0,0,0,0,0,1,0,0,0,0,0,33.0,23,2,72,0.0,295.0,10.0,1214.0,4584.0,3164.9309999999996
1,0,0,0,0,0,0,0,1,0,0,0,30.0,1,0,87,0.0,108.0,6.0,1014.0,3036.0,2103.487232
1,0,0,0,0,0,0,0,0,1,0,0,42.0,62,0,46,0.0,116.0,5.0,1958.0,8268.0,5198.0780159999995
1,0,0,0,0,0,0,0,0,0,1,0,18.0,350,1,50,0.0,200.0,9.0,4648.0,7185.0,6082.640352
0,1,0,1,0,0,0,0,0,0,0,0,27.0,76,0,85,0.0,236.0,16.0,4039.0,5304.0,4844.194432
1,0,0,0,0,1,0,0,0,0,0,0,36.0,320,0,79,0.0,379.0,14.0,1406.0,4383.0,3244.7745
1,0,0,0,1,0,0,0,0,0,0,0,14.0,268,2,79,0.0,129.0,11.0,2097.0,4036.0,3166.8813
1,0,0,0,0,0,1,0,0,0,0,0,37.0,453,0,98,0.0,270.0,16.0,3726.0,5323.0,4732.5949439999995
1,0,0,0,0,0,0,0,1,0,0,0,8.0,441,2,73,0.0,135.0,5.0,3806.0,6017.0,4998.4704
0,1,1,0,0,0,0,0,0,0,0,0,34.0,113,0,60,0.0,285.0,8.0,4782.0,11802.0,8390.498325
0,1,0,0,0,1,0,0,0,0,0,0,16.0,186,2,44,0.0,363.0,13.0,2232.0,3110.0,3018.030192
1,0,0,0,0,0,1,0,0,0,0,0,31.0,55,0,35,0.0,209.0,10.0,1217.0,3689.0,2657.788875
0,1,0,0,0,0,0,0,0,0,0,1,9.0,256,0,7,0.0,618.0,6.0,1588.0,6727.0,4777.512201
0,1,0,1,0,0,0,0,0,0,0,0,28.0,283,0,81,1.0,209.0,17.0,4692.0,9830.0,1106.1891455999998
0,1,1,0,0,0,0,0,0,0,0,0,40.0,108,0,65,0.0,272.0,15.0,1069.0,2290.0,1934.4798
0,1,0,0,0,0,0,1,0,0,0,0,5.0,451,0,96,0.0,204.0,7.0,4675.0,6716.0,5818.479744
0,1,0,0,0,0,0,0,1,0,0,0,21.0,443,0,82,0.0,114.0,6.0,4969.0,6793.0,5912.151168
0,1,0,0,0,0,0,1,0,0,0,0,29.0,115,0,34,0.0,339.0,13.0,1142.0,1994.0,1904.2674
1,0,0,0,0,0,0,0,0,0,1,0,38.0,452,0,18,0.0,203.0,3.0,3799.0,5113.0,4659.873965999999
0,1,0,0,0,0,0,0,0,0,0,1,30.0,447,0,35,1.0,566.0,10.0,4419.0,6159.0,876.84589125
1,0,0,0,0,0,0,0,0,0,1,0,3.0,116,0,32,1.0,219.0,4.0,1419.0,1889.0,280.3463775
1,0,0,1,0,0,0,0,0,0,0,0,20.0,443,0,76,1.0,271.0,14.0,3630.0,5483.0,717.83118
1,0,0,0,0,0,0,0,0,0,0,1,45.0,162,1,60,1.0,264.9522209387798,7.0,4780.0,6684.0,920.51321625
0,1,0,0,0,0,1,0,0,0,0,0,3.0,452,0,63,0.0,240.0,16.0,5497.0,7930.0,6894.5976
1,0,0,0,0,0,1,0,0,0,0,0,16.0,358,3,7,0.0,275.0,11.0,894.0,2520.0,1983.681612
1,0,0,0,0,0,0,0,0,0,1,0,48.0,3,0,24,0.0,272.0,4.0,2839.0,6179.0,4770.843
1,0,0,0,1,0,0,0,0,0,0,0,22.0,65,2,90,0.0,109.0,6.0,822.0,2216.0,1605.453696
0,1,0,1,0,0,0,0,0,0,0,0,23.0,452,0,91,1.0,264.9522209387798,16.0,5251.0,6914.0,939.7050432
1,0,0,0,0,0,0,0,0,0,1,0,45.0,452,0,85,0.0,264.0,6.0,6883.0,8720.0,7953.969408
0,1,0,0,0,0,0,1,0,0,0,0,9.0,115,0,29,0.0,293.0,12.0,1840.0,2331.0,2375.0475
1,0,0,0,1,0,0,0,0,0,0,0,44.0,451,0,7,0.0,136.0,12.0,4861.0,6448.0,5796.710271
1,0,0,0,1,0,0,0,0,0,0,0,27.0,450,0,84,0.0,167.0,15.0,2310.0,3005.0,2787.759744
1,0,1,0,0,0,0,0,0,0,0,0,16.0,441,2,93,0.0,281.0,16.0,6335.0,9163.0,7926.589440000001
1,0,0,0,0,1,0,0,0,0,0,0,17.0,27,0,39,0.0,388.0,15.0,6175.0,10152.0,8542.340625
0,1,0,0,0,0,0,0,1,0,0,0,6.0,94,2,45,0.0,140.0,9.0,1391.0,9933.0,5769.934560000001
0,1,1,0,0,0,0,0,0,0,0,0,42.0,234,0,57,0.0,337.0,14.0,15106.0,19763.0,17682.016175999997
0,1,0,0,0,0,0,1,0,0,0,0,40.0,62,0,27,0.0,337.0,7.0,2576.0,8962.0,6094.7649
0,1,0,0,0,0,0,0,1,0,0,0,27.0,294,2,32,0.0,120.0,5.0,1097.0,3879.0,2602.7169
1,0,0,0,0,0,0,0,0,1,0,0,28.0,469,0,56,0.0,189.0,10.254503560955174,4319.0,6116.0,5373.458352000001
0,1,0,0,0,1,0,0,0,0,0,0,12.0,443,0,86,0.0,360.0,11.0,3428.0,4996.0,4510.726528
0,1,0,1,0,0,0,0,0,0,0,0,39.0,14,0,9,0.0,251.0,16.0,5413.0,7053.0,6493.320603
1,0,0,0,0,0,1,0,0,0,0,0,37.0,65,2,18,1.0,212.0,16.0,2991.0,4892.0,623.90910285
1,0,0,0,0,0,1,0,0,0,0,0,11.0,137,0,76,0.0,292.0,12.0,5551.0,14875.0,10412.0874
0,1,0,0,1,0,0,0,0,0,0,0,39.0,80,0,95,0.0,114.0,11.0,3057.0,4857.0,4016.66496
1,0,0,0,0,0,0,0,0,0,1,0,7.0,358,3,94,0.0,258.0,4.0,4391.0,11054.0,7868.626304
1,0,0,0,0,0,0,1,0,0,0,0,10.0,12,0,65,0.0,240.0,14.0,6094.0,7557.0,7004.3094
1,0,0,1,0,0,0,0,0,0,0,0,19.0,451,0,77,1.0,222.0,12.0,5196.0,6388.0,894.111075
1,0,0,0,0,0,0,0,0,0,1,0,30.0,3,0,30,0.0,202.0,1.0,1724.0,2975.0,2545.350675
1,0,0,0,0,0,0,0,0,1,0,0,26.0,14,0,72,0.0,177.0,4.0,5269.0,7340.0,6419.1798
1,0,0,1,0,0,0,0,0,0,0,0,19.0,294,2,13,1.0,234.0,17.0,1082.0,3638.0,389.66252985
1,0,0,0,1,0,0,0,0,0,0,0,42.0,452,0,14,0.0,151.0,8.0,3094.0,4401.0,3901.10985
0,1,1,0,0,0,0,0,0,0,0,0,27.0,173,0,14,0.0,335.0,6.0,7396.0,11269.0,9672.13269
0,1,0,0,0,0,0,0,0,1,0,0,49.0,449,0,11,0.0,132.0,6.0,683.0,987.0,967.40325
0,1,0,0,0,0,0,0,0,0,1,0,31.0,58,0,86,0.0,213.0,9.0,2545.0,3365.0,3125.002496
0,1,0,0,0,0,0,0,0,0,0,1,1.0,268,2,86,0.0,553.0,8.0,1820.0,5316.0,4064.4665600000003
0,1,0,0,0,0,0,0,0,1,0,0,25.0,17,0,33,0.0,138.0,10.0,9451.0,15434.0,12561.45765
1,0,0,1,0,0,0,0,0,0,0,0,14.0,256,0,51,0.0,214.0,13.0,1825.0,13834.0,8002.136448
0,1,0,0,0,0,0,1,0,0,0,0,2.0,14,0,4,0.0,251.0,11.0,3166.0,4159.0,3917.138247
0,1,0,1,0,0,0,0,0,0,0,0,37.0,65,2,85,0.0,221.0,12.0,4496.0,6362.493309260833,5631.304448
0,1,0,0,1,0,0,0,0,0,0,0,25.0,65,0,73,0.0,139.0,16.0,1245.0,2872.0,2178.7821
0,1,0,0,0,0,0,0,0,1,0,0,46.0,403,0,54,0.0,102.0,1.0,1947.0,3201.0,2659.1319359999998
1,0,0,0,0,0,1,0,0,0,0,0,14.0,23,0,34,0.0,261.0,16.0,6892.0,10138.0,8767.64595
0,1,0,0,1,0,0,0,0,0,0,0,22.0,454,0,52,0.0,151.0,17.0,2797.0,5545.0,4301.3838240000005
0,1,0,0,0,1,0,0,0,0,0,0,31.0,55,0,90,0.0,367.0,17.0,1367.0,3359.0,2694.6501120000003
1,0,0,0,0,0,0,0,1,0,0,0,21.0,446,0,76,0.0,123.0,7.0,4940.0,6699.0,5887.1043
1,0,0,0,0,0,0,0,0,0,1,0,35.0,116,0,66,0.0,248.0,5.0,3019.0,3909.0,3676.5927
1,0,0,0,0,0,1,0,0,0,0,0,32.0,76,0,33,0.0,254.0,16.0,5445.0,8087.0,7013.252925
0,1,0,0,0,0,0,0,0,0,1,0,34.0,62,0,71,0.0,274.0,6.0,1690.0,7718.0,4931.0118
0,1,0,0,0,0,1,0,0,0,0,0,48.0,58,0,27,0.0,284.0,13.0,7810.0,10672.0,9513.167475
1,0,0,1,0,0,0,0,0,0,0,0,33.0,163,0,13,0.0,200.0,16.0,962.0,1214.0,1289.611026
1,0,0,0,0,0,1,0,0,0,0,0,32.0,469,0,97,0.0,299.0,14.0,5719.0,7554.0,6844.785024
0,1,0,0,0,0,0,0,0,1,0,0,7.0,3,0,45,0.0,144.0,7.0,3194.0,3977.0,3708.125136
0,1,0,0,0,0,0,1,0,0,0,0,39.0,437,0,6,0.0,325.0,9.0,5181.0,6690.0,6265.213416
1,0,0,0,0,0,0,1,0,0,0,0,25.0,268,2,54,0.0,294.0,9.0,2697.0,3836.0,3540.6339840000005
1,0,0,0,0,0,0,0,0,0,1,0,28.0,452,0,37,0.0,270.0,7.0,4422.0,6006.0,5473.930875
1,0,0,0,0,0,0,0,0,1,0,0,22.0,146,2,98,0.0,195.0,9.0,1594.0,6362.493309260833,2243.590272
1,0,0,0,0,0,0,0,0,1,0,0,41.0,121,0,63,0.0,181.0,6.0,1546.0,4713.0,3279.2562
0,1,0,0,0,1,0,0,0,0,0,0,34.0,23,2,41,0.0,392.0,13.0,1585.0,6549.0,4435.718543999999
0,1,0,0,0,0,0,1,0,0,0,0,1.0,23,0,96,1.0,273.0,10.254503560955174,4624.0,6540.0,866.5109376
0,1,0,0,0,0,0,0,0,1,0,0,16.0,58,0,16,0.0,162.0,2.0,6299.0,8936.0,7780.241898
1,0,0,0,0,0,0,0,0,0,1,0,27.0,3,0,56,0.0,208.0,6.0,3603.0,4410.0,4189.91184
1,0,0,0,0,1,0,0,0,0,0,0,10.0,437,0,4,0.0,353.0,16.0,3700.0,5706.0,5063.013648
1,0,0,0,0,0,0,0,0,1,0,0,6.0,350,1,85,0.0,163.0,4.0,5061.0,8226.0,6711.108095999999
1,0,0,1,0,0,0,0,0,0,0,0,24.0,423,0,76,0.0,286.0,14.0,2757.0,7460.0,5347.6335
0,1,0,0,0,0,0,0,1,0,0,0,4.0,358,3,94,0.0,147.0,5.0,2630.0,12395.0,7552.909056
0,1,0,0,0,0,0,0,0,1,0,0,35.0,121,0,85,1.0,108.0,11.0,1140.0,3615.0,367.8436608
0,1,0,1,0,0,0,0,0,0,0,0,7.0,2,1,48,0.0,256.0,15.0,2303.0,3795.0,3288.388752
0,1,0,0,0,0,0,0,1,0,0,0,29.0,447,0,97,0.0,147.0,6.0,4845.0,6179.0,5580.772736
1,0,0,0,0,0,0,0,0,1,0,0,43.0,198,0,18,0.0,102.0,1.0,2260.0,3221.0,2842.4857230000002
0,1,1,0,0,0,0,0,0,0,0,0,15.0,74,0,18,0.0,298.0,14.0,5344.0,8127.0,7042.225707
1,0,0,1,0,0,0,0,0,0,0,0,30.0,294,2,63,0.0,294.0,15.0,1870.0,3645.0,3025.0836
1,0,1,0,0,0,0,0,0,0,0,0,3.0,167,0,20,0.0,321.0,11.0,4383.0,5996.0,5392.095275
0,1,1,0,0,0,0,0,0,0,0,0,39.0,65,2,15,0.0,329.0,10.0,3373.0,4841.0,4439.665989
1,0,0,0,0,0,0,0,0,1,0,0,45.0,14,0,93,0.0,105.0,2.0,7023.0,9037.0,8019.442816
0,1,1,0,0,0,0,0,0,0,0,0,6.0,14,0,72,0.0,290.0,16.0,2998.0,3825.0,3669.8904
1,0,0,0,0,0,0,0,0,1,0,0,36.0,441,0,36,0.0,136.0,7.0,2837.0,4234.0,3664.785075
0,1,0,0,0,1,0,0,0,0,0,0,1.0,141,0,47,1.0,386.0,16.0,4030.0,5410.0,762.1234919999999
0,1,0,0,0,0,0,0,0,1,0,0,22.0,454,0,28,0.0,164.0,4.0,2239.0,5050.0,3800.4351
